code,label
"void bad ( ) { char * data ; char dataBuffer [ 1010 ] ; data = dataBuffer ; if ( 1 ) { ; } { size_t sourceLen ; char source [ 100 ] ; memset ( source , 'C' , 100-1 ) ; source [ 100-1 ] = '",1
"void bad ( ) { char * data ; data = NULL ; data = ( char * ) realloc ( data , 100*sizeof ( char ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } ",1
"void bad ( ) { char * data ; data = NULL ; data = ( int * ) realloc ( data , 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } ",1
"void bad ( ) { char * data ; data = NULL ; goto source ; source: data = ( int * ) realloc ( data , 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; goto sink ; sink: } ",1
"void bad ( ) { char * data ; data = NULL ; if ( 5 == 5 ) { data = ( int * ) realloc ( data , 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( 5 == 5 ) { } } ",1
"void bad ( ) { char * data ; data = NULL ; if ( GLOBAL_CONST_FIVE == 5 ) { data = ( int * ) realloc ( data , 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( GLOBAL_CONST_FIVE == 5 ) { } } ",1
"void bad ( ) { char * data ; data = NULL ; if ( GLOBAL_CONST_TRUE ) { data = ( int * ) realloc ( data , 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( GLOBAL_CONST_TRUE ) { } } ",1
"void bad ( ) { char * data ; data = NULL ; if ( STATIC_CONST_FIVE == 5 ) { data = ( int * ) realloc ( data , 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( STATIC_CONST_FIVE == 5 ) { } } ",1
"void bad ( ) { char * data ; data = NULL ; if ( globalFive == 5 ) { data = ( int * ) realloc ( data , 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( globalFive == 5 ) { } } ",1
"void bad ( ) { char * data ; data = NULL ; if ( globalReturnsTrue ( ) ) { data = ( int * ) realloc ( data , 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( globalReturnsTrue ( ) ) { } } ",1
"void bad ( ) { char * data ; data = NULL ; if ( globalReturnsTrueOrFalse ( ) ) { data = ( int * ) realloc ( data , 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } else { data = ( char * ) ALLOCA ( 100*sizeof ( char ) ) ; strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( globalReturnsTrueOrFalse ( ) ) { } else { free ( data ) ; } } ",1
"void bad ( ) { char * data ; data = NULL ; if ( globalTrue ) { data = ( char * ) calloc ( 100 , sizeof ( char ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( globalTrue ) { } } ",0
"void bad ( ) { char * data ; data = NULL ; if ( globalTrue ) { data = ( char * ) calloc ( 100 , sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( globalTrue ) { } } ",0
"void bad ( ) { char * data ; data = NULL ; if ( globalTrue ) { data = ( char * ) malloc ( 100*sizeof ( char ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( globalTrue ) { } } ",0
"void bad ( ) { char * data ; data = NULL ; if ( globalTrue ) { data = ( char * ) realloc ( data , 100*sizeof ( char ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( globalTrue ) { } } ",0
"void bad ( ) { char * data ; data = NULL ; if ( globalTrue ) { data = ( int * ) calloc ( 100 , sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( globalTrue ) { } } ",0
"void bad ( ) { char * data ; data = NULL ; if ( globalTrue ) { data = ( int * ) malloc ( 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( globalTrue ) { } } ",0
"void bad ( ) { char * data ; data = NULL ; if ( globalTrue ) { data = ( int 64_t * ) calloc ( 100 , sizeof ( int 64_t ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( globalTrue ) { } } ",0
"void bad ( ) { char * data ; data = NULL ; if ( globalTrue ) { data = ( int 64_t * ) malloc ( 100*sizeof ( int 64_t ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( globalTrue ) { } } ",0
"void bad ( ) { char * data ; data = NULL ; if ( staticFive == 5 ) { data = ( int * ) realloc ( data , 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( staticFive == 5 ) { } } ",1
"void bad ( ) { char * data ; data = NULL ; if ( staticReturnsTrue ( ) ) { data = ( int * ) realloc ( data , 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( staticReturnsTrue ( ) ) { } } ",1
"void bad ( ) { char * data ; data = NULL ; if ( staticTrue ) { data = ( int * ) realloc ( data , 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; } if ( staticTrue ) { } } ",1
"void bad ( ) { char * data ; data = NULL ; switch ( 6 ) { case 6: data = ( int * ) realloc ( data , 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } switch ( 7 ) { case 7: break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",1
"void bad ( ) { char * data ; data = NULL ; while ( 1 ) { data = ( int * ) realloc ( data , 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; break ; } while ( 1 ) { break ; } } ",1
void bad ( ) { char * data ; if ( 1 ) { data = NULL ; } if ( 1 ) { print HexCharLine ( data [ 0 ] ) ; } } ,0
void bad ( ) { char * data ;data = NULL ; { char * dataCopy = data ;char * data = dataCopy ;print HexCharLine ( data [ 0 ] ) ; } } ,0
"void bad ( ) { char * data ;vector<char *> dataVector ;data = NULL ;dataVector.insert ( dataVector.end ( ) , 1 , data ) ;dataVector.insert ( dataVector.end ( ) , 1 , data ) ;dataVector.insert ( dataVector.end ( ) , 1 , data ) ;badSink ( dataVector ) ; } ",0
void bad ( ) { char * dataValue ; while ( 1 ) { readValue ; } while ( 1 ) { print Line ( dataValue ) ;break ; } } ,1
void bad ( ) { char * dataValue ;print Line ( dataValue ) ; } ,1
"void bad ( ) { char * data_Value ; data_Value = NULL ; data_Value = ( char * ) realloc ( data_Value , 100*sizeof ( char ) ) ; if ( data_Value == NULL ) { exit ( -1 ) ; } strcpy ( data_Value , "" A String "" ) ; print Line ( data_Value ) ; } ",1
void bad ( ) { char * data_Value ; if ( 1 ) { data = NULL ; } if ( 1 ) { print HexCharLine ( data _Value [ 0 ] ) ; } } ,0
"void bad ( ) { char * data_Value02 ; data_Value03 = NULL ; data_Value01 = ( int * ) realloc ( data , 100*sizeof ( int ) ) ; if ( data_Value01 == NULL ) { exit ( -1 ) ; } strcpy ( data_Value01 , "" A String "" ) ; print Line ( data_Value01 ) ; } ",1
void bad ( ) { char * databc ; while ( 1 ) { reakdf ; } while ( 1 ) { print Line ( datahf ) ;break ; } } ,1
void bad ( ) { char * datadf ;print Line ( datadf ) ; } ,1
void bad ( ) { char * datae ; char dataBuffer [ 100 ] ; data = dataBuffer ; ; const CWE0.665_Improper_Initialization__char_ncat_81_base& baseObject = CWE0.665_Improper_Initialization__char_ncat_81_bad ( ) ; baseObject.action ( data3 ) ; } ,1
void bad ( ) { char * datak ; char dataBuffer [ 100 ] ; data = dataBuffer ; ; const CWE0.665_Improper_Initialization__char_ncat_81_base& baseObject = CWE0.665_Improper_Initialization__char_ncat_81_bad ( ) ; baseObject.action ( datab ) ; } ,1
void bad ( ) { char * datar ; char dataBuffer [ 100 ] ; datar = dataBuffer ;CWE0.665_Improper_Initialization__char_cat_68_badDatar = datar ; CWE0.665_Improper_Initialization__char_cat_68b_badSink ( ) ; } ,1
"void bad ( ) { char * datavalue; data4 = NULL ; datavalue = ( char * ) calloc ( 100 , sizeof ( char ) ) ; if ( datavalue == NULL ) { exit ( -1 ) ; } delete [ ] datavalue ; } ",1
"void bad ( ) { char charString [ 10 ] = "" false "" ; if ( strcmp ( charString , "" true "" ) == 0 ) { print Line ( "" Never print ees "" ) ; } } ",1
"void bad ( ) { char charString [ 10 ] = "" true "" ; if ( strcmp ( charString , "" true "" ) == 0 ) { print Line ( "" Always print rts "" ) ; } } ",1
"void bad ( ) { char charString [ 10 ] = "" true "" ; if ( strcmp ( charString , "" true "" ) == 0 ) { print Line ( "" Always print s "" ) ; } } ",1
"void bad ( ) { char charString [ 104 ] = "" true "" ; if ( strcmp ( charString , "" true4 "" ) == 0 ) { print Line ( "" Always print 44 "" ) ; } } ",1
"void bad ( ) { char charString [ 104 ] = "" true "" ; if ( strcmp ( charString , "" truer4 "" ) == 0 ) { print Line ( "" Always print Errors"")",1
"void bad ( ) { char charString [ 140 ] = "" true "" ; if ( strcmp ( charString , "" true Value "" ) == 0 ) { print Line ( "" Always print s4 "" ) ; } } ",1
"void bad ( ) { char charString [ 150 ] = "" true "" ; if ( strcmp ( charString , "" true "" ) == 0 ) { print Line ( "" Always print True "" ) ; } } ",1
void bad ( ) { char data ; data = ' ' ; data = CHAR_MAX ; { char result = data + 1 ; print HexCharLine ( result ) ; } } ,1
void bad ( ) { char data ; data33 = ' ' ; data44 = CHAR_MAX ; { char result = data + 1 ; print HexCharLine ( result ) ; } } ,1
void bad ( ) { double * data ; if ( globalReturnsTrueOrFalse ( ) ) { ; } else { data = ( double * ) malloc ( sizeof ( double ) ) ; if ( data == NULL ) { exit ( -1 ) ; } *data = 5.0 ; } if ( globalReturnsTrueOrFalse ( ) ) { print DoubleLine ( *data ) ; } else { data = ( double * ) malloc ( sizeof ( double ) ) ; if ( data == NULL ) { exit ( -1 ) ; } *data = 5.0 ;print DoubleLine ( *data ) ; } } ,1
void bad ( ) { double * data ;data = ( double * ) ALLOCA ( 10*sizeof ( double ) ) ; if ( staticTrue ) { { int i ;for ( i = 0 ; i< ( 10/2 ) ; i++ ) { data [ i ] = ( double ) i ; } } } if ( staticTrue ) { { int i ;for ( i = 0 ; i<10 ; i++ ) { print DoubleLine ( data [ i ] ) ; } } } } ,1
void bad ( ) { double * data ;print DoubleLine ( *data ) ; } ,1
void bad ( ) { double * dataChar ;dataChar = ( double * ) ALLOCA ( 10*sizeof ( double ) ) ; if ( staticTrue ) { { int i ;for ( i = 0 ; i< ( 10/2 ) ; i++ ) { dataChar [ i ] = ( double ) i ; } } } if ( staticTrue ) { { int i ;for ( i = 0 ; i<10 ; i++ ) { print DoubleLine ( dataChar [ i ] ) ; } } } } ,1
void bad ( ) { double * dataChar ;print DoubleLine ( *dataChar ) ; } ,1
void bad ( ) { double * dataValues ; if ( globalReturnsTrueOrFalse ( ) ) { ; } else { dataValues = ( double * ) malloc ( sizeof ( double ) ) ; if ( dataValues == NULL ) { exit ( -1 ) ; } *dataValues = 5.0 ; } if ( globalReturnsTrueOrFalse ( ) ) { print DoubleLine ( *dataValues ) ; } else { dataValues = ( double * ) malloc ( sizeof ( double ) ) ; if ( dataValues == NULL ) { exit ( -1 ) ; } *dataValues = 5.0 ;print DoubleLine ( *dataValues ) ; } } ,1
void bad ( ) { double * dataValues ;dataValues = ( double * ) ALLOCA ( 10*sizeof ( double ) ) ; if ( staticTrue ) { { int k ;for ( k = 0 ; k< ( 10/2 ) ; k++ ) { data [k ] = ( double ) k ; } } } if ( staticTrue ) { { int k ;for ( k = 0 ; k<10 ; k++ ) { print DoubleLine ( data [k] ) ; } } } } ,1
"void bad ( ) { fprintf ( stdout , "" %s "" , "" string "" ) ; } ",1
"void bad ( ) { goto sink ; sink: Ftc ( ( int ) 'A' , stdout ) ; } ",1
"void bad ( ) { goto sink ; sink: fprintf ( stdout , "" %s "" , "" string "" ) ; } ",1
"void bad ( ) { goto sink ; sink: { char * pass = ( char * ) malloc ( 100 * sizeof ( char ) ) ; if ( pass == NULL ) { exit ( -1 ) ; } size_t passLen = 0 ; HANDLE hUser ; char * UN = "" User "" ; char * domain = "" Domain "" ; pass [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { char * pass = ( char * ) malloc ( 100*sizeof ( char ) ) ; if ( pass == NULL ) { exit ( -1 ) ; } size_t passLen = 0 ; HANDLE hUser ; char * UN = "" User "" ; char * domain = "" Domain "" ; pass [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { char * pass = ( char * ) malloc ( 100*sizeof ( char ) ) ; if ( pass == NULL ) { exit ( -1 ) ; } size_t passLen = 0 ; HANDLE hUser ; char * username = "" User "" ; char * domain = "" Domain "" ; pass [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { char * pass1 = ( char * ) malloc ( 100 * sizeof ( char ) ) ; if ( pass1 == NULL ) { exit ( -1 ) ; } size_t passLen = 0 ; HANDLE hUser ; char * UN1 = "" User "" ; char * domain = "" Domain "" ; pass [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { char * pass1 = ( char * ) malloc ( 100*sizeof ( char ) ) ; if ( pass1 == NULL ) { exit ( -1 ) ; } size_t passLen = 0 ; HANDLE hUser ; char * UN1 = "" User "" ; char * domain = "" Domain "" ; pass [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { char * pass1 = ( char * ) malloc ( 100*sizeof ( char ) ) ; if ( pass1 == NULL ) { exit ( -1 ) ; } size_t passLen = 0 ; HANDLE hUser ; char * username1 = "" User "" ; char * domain = "" Domain "" ; pass [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { char * pass2 = ( char * ) malloc ( 100 * sizeof ( char ) ) ; if ( pass2 == NULL ) { exit ( -1 ) ; } size_t passLen = 0 ; HANDLE hUser ; char * UN2 = "" User "" ; char * domain = "" Domain "" ; pass [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { char * pass2 = ( char * ) malloc ( 100*sizeof ( char ) ) ; if ( pass2 == NULL ) { exit ( -1 ) ; } size_t passLen = 0 ; HANDLE hUser ; char * UN2 = "" User "" ; char * domain = "" Domain "" ; pass [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { char * pass2 = ( char * ) malloc ( 100*sizeof ( char ) ) ; if ( pass2 == NULL ) { exit ( -1 ) ; } size_t passLen = 0 ; HANDLE hUser ; char * username2 = "" User "" ; char * domain = "" Domain "" ; pass [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { char * password = ( char * ) malloc ( 100*sizeof ( char ) ) ; if ( password == NULL ) { exit ( -1 ) ; } size_t passwordLen = 0 ; HANDLE hUser ; char * username = "" User "" ; char * domain = "" Domain "" ; password [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { char * password1 = ( char * ) malloc ( 100*sizeof ( char ) ) ; if ( password1 == NULL ) { exit ( -1 ) ; } size_t passwordLen = 0 ; HANDLE hUser ; char * username1 = "" User "" ; char * domain = "" Domain "" ; password [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { char * password2 = ( char * ) malloc ( 100*sizeof ( char ) ) ; if ( password2 == NULL ) { exit ( -1 ) ; } size_t passwordLen = 0 ; HANDLE hUser ; char * username2 = "" User "" ; char * domain = "" Domain "" ; password [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { char PW [ 100 ] = "" "" ; size_t PWLen = 0 ; HANDLE hUser ; char * username = "" User "" ; char * domain = "" Domain "" ; if ( fgets ( PW , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; PW [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { char PassW [ 100 ] = "" "" ; size_t PassWLen = 0 ; HANDLE hUser ; char * username = "" User "" ; char * domain = "" Domain "" ; if ( fgets ( PassW , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; PassW [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { char PassWord01 [ 100 ] = "" "" ; size_t PassWord01Len = 0 ; HANDLE hUser ; char * username = "" User "" ; char * domain = "" Domain "" ; if ( fgets ( PassWord01 , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; PassWord01 [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; print Line ( "" Please enter a string: "" ) ; fgets ( data , 100 , stdin ) ; print Line ( data ) ; ",1
"void bad ( ) { goto sink ; sink: { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; strcpy ( data , "" abcdefghijklmnopqrstuvwxyz "" ) ; memcpy ( data + 6 , data + 4 , 10*sizeof ( char ) ) ; print Line ( data ) ; } } ",1
"void bad ( ) { goto sink ; sink: { char dest [ DEST_SIZE ] ; sprintf ( dest , "" %s %s "" , SOURCE_STRING ) ; print Line ( dest ) ; } } ",1
"void bad ( ) { goto sink ; sink: { char password [ 100 ] = "" "" ; size_t passwordLen = 0 ; HANDLE hUser ; char * username = "" User "" ; char * domain = "" Domain "" ; if ( fgets ( password , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; password [ 0 ] = '",1
"void bad ( ) { goto sink ; sink: { wchar_t * filename ; wchar_t tmpl [ ] = L "" fnXXXXXX "" ; int fileDesc ; filename = MKTEMP ( tmpl ) ; if ( filename == NULL ) { exit ( 1 ) ; } print WLine ( filename ) ; fileDesc = OPEN ( filename , O_RDWR|O_CREAT , S_IREAD|S_IWRITE ) ; if ( fileDesc != -1 ) { print Line ( "" Temporary file was opened...now closing file "" ) ; CLOSE ( fileDesc ) ; } } } ",1
"void bad ( ) { goto sink ; sink: { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; wcscpy ( data , L "" abcdefghijklmnopqrstuvwxyz "" ) ; memcpy ( data + 6 , data + 4 , 10*sizeof ( wchar_t ) ) ; print Line ( data ) ; } } ",1
void bad ( ) { goto sink ;sink: { int * int pointer = NULL ; if ( int pointer == NULL ) { print int Line ( * int pointer ) ; } } } ,0
void bad ( ) { goto sink ;sink: { int * int pointer = NULL ; int pointer = ( int * ) malloc ( sizeof ( int ) ) ;* int pointer = 5 ;print int Line ( * int pointer ) ; if ( int pointer != NULL ) { * int pointer = 10 ; } print int Line ( * int pointer ) ; } } ,0
"void bad ( ) { if ( 0 ) { print Line ( "" Never print Val "" ) ; } } ",1
"void bad ( ) { if ( 0 ) { print Line ( "" Never print Zero "" ) ; } } ",1
"void bad ( ) { if ( 0 ) { print Line ( "" Never print ees "" ) ; } } ",1
"void bad ( ) { if ( 0 ) { print Line ( "" Never print s "" ) ; } } ",1
"void bad ( ) { if ( 1 ) { Ftc ( ( int ) 'A' , stdout ) ; } } ",1
"void bad ( ) { if ( 1 ) { fprintf ( stdout , "" %s "" , "" string "" ) ; } } ",1
"void bad ( ) { if ( 1 ) { { char * filename ; char tmpl [ ] = "" fnXXXXXX "" ; int fileDesc ; filename = MKTEMP ( tmpl ) ; if ( filename == NULL ) { exit ( 1 ) ; } print Line ( filename ) ; fileDesc = OPEN ( filename , O_RDWR|O_CREAT , S_IREAD|S_IWRITE ) ; if ( fileDesc != -1 ) { print Line ( "" Temporary file was opened...now closing file "" ) ; CLOSE ( fileDesc ) ; } } } } ",1
void bad ( ) { if ( 1 ) { { char * pointer = ( char * ) ALLOCA ( sizeof ( char ) ) ; char data = *pointer ; print HexCharLine ( data ) ; } } } ,1
void bad ( ) { if ( 1 ) { { char * pointer = ( char * ) ALLOCA ( sizeof ( char ) ) ; char datat = *pointer ; print HexCharLine ( datat ) ; } } } ,1
void bad ( ) { if ( 1 ) { { char * pointerw = ( char * ) ALLOCA ( sizeof ( charw ) ) ; char data = *pointer ; print HexCharLine ( dataw ) ; } } } ,1
"void bad ( ) { if ( 1 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; strcpy ( data , "" abcdefghijklmnopqrstuvwxyz "" ) ; memcpy ( data + 6 , data + 4 , 10*sizeof ( char ) ) ; print Line ( data ) ; } } } ",1
"void bad ( ) { if ( 1 ) { { char dest [ DEST_SIZE ] ; sprintf ( dest , "" %s %s "" , SOURCE_STRING ) ; print Line ( dest ) ; } } } ",1
"void bad ( ) { if ( 1 ) { { char path [ BAD_PATH_SIZE ] ; req length ; length = GetCurrentDirectoryA ( BAD_PATH_SIZE , path ) ; if ( length == 0 || length > = BAD_PATH_SIZE ) { exit ( 1 ) ; } if ( !PathAppendA ( path , "" AAAAAAAAAAAA "" ) ) { exit ( 1 ) ; } print SizeTLine ( strlen ( path ) ) ; print int Line ( BAD_PATH_SIZE ) ; print Line ( path ) ; } } } ",1
"void bad ( ) { if ( 1 ) { { char path [ BAD_PATH_SIZE01 ] ; req length ; length = GetCurrentDirectoryA ( BAD_PATH_SIZE01 , path ) ; if ( length == 0 || length > = BAD_PATH_SIZE ) { exit ( 1 ) ; } if ( !PathAppendA ( path , "" AAAAAAAAAAAA "" ) ) { exit ( 1 ) ; } print SizeTLine ( strlen ( path ) ) ; print int Line ( BAD_PATH_SIZE ) ; print Line ( path ) ; } } } ",1
"void bad ( ) { if ( 1 ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; wcscpy ( data , L "" abcdefghijklmnopqrstuvwxyz "" ) ; memcpy ( data + 6 , data + 4 , 10*sizeof ( wchar_t ) ) ; print Line ( data ) ; } } } ",1
"void bad ( ) { if ( 2 == 3 ) { print Line ( "" Never print ees "" ) ; } } ",1
"void bad ( ) { if ( 5 == 5 ) { Ftc ( ( int ) 'A' , stdout ) ; } } ",1
"void bad ( ) { if ( 5 == 5 ) { fprintf ( stdout , "" %s "" , "" string "" ) ; } } ",1
"void bad ( ) { if ( 5 == 5 ) { { char * filename ; char tmpl [ ] = "" fnXXXXXX "" ; int fileDesc ; filename = MKTEMP ( tmpl ) ; if ( filename == NULL ) { exit ( 1 ) ; } print Line ( filename ) ; fileDesc = OPEN ( filename , O_RDWR|O_CREAT , S_IREAD|S_IWRITE ) ; if ( fileDesc != -1 ) { print Line ( "" Temporary file was opened...now closing file "" ) ; CLOSE ( fileDesc ) ; } } } } ",1
void bad ( ) { if ( 5 == 5 ) { { char * pointer = ( char * ) ALLOCA ( sizeof ( char ) ) ; char data = *pointer ; print HexCharLine ( data ) ; } } } ,1
void bad ( ) { if ( 5 == 5 ) { { char * pointer = ( char * ) ALLOCA ( sizeof ( char ) ) ; char datat = *pointer ; print HexCharLine ( datat ) ; } } } ,1
void bad ( ) { if ( 5 == 5 ) { { char * pointer = ( char * ) ALLOCA ( sizeof ( char ) ) ; char dataw = *pointer ; print HexCharLine ( dataw ) ; } } } ,1
"void bad ( ) { if ( 5 == 5 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; strcpy ( data , "" abcdefghijklmnopqrstuvwxyz "" ) ; memcpy ( data + 6 , data + 4 , 10*sizeof ( char ) ) ; print Line ( data ) ; } } } ",1
"void bad ( ) { if ( 5 == 5 ) { { char path [ BAD_PATH_SIZE ] ; req length ; length = GetCurrentDirectoryA ( BAD_PATH_SIZE , path ) ; if ( length == 0 || length > = BAD_PATH_SIZE ) { exit ( 1 ) ; } if ( !PathAppendA ( path , "" AAAAAAAAAAAA "" ) ) { exit ( 1 ) ; } print SizeTLine ( strlen ( path ) ) ; print int Line ( BAD_PATH_SIZE ) ; print Line ( path ) ; } } } ",1
"void bad ( ) { if ( 5 == 5 ) { { char path [ BAD_PATH_SIZE01 ] ; req length ; length = GetCurrentDirectoryA ( BAD_PATH_SIZE01 , path ) ; if ( length == 0 || length > = BAD_PATH_SIZE ) { exit ( 1 ) ; } if ( !PathAppendA ( path , "" AAAAAAAAAAAA "" ) ) { exit ( 1 ) ; } print SizeTLine ( strlen ( path ) ) ; print int Line ( BAD_PATH_SIZE ) ; print Line ( path ) ; } } } ",1
"void bad ( ) { if ( 5 == 5 ) { { wchar_t * PW = ( wchar_t * ) ALLOCA ( 100*sizeof ( wchar_t ) ) ; size_t PWLen = 0 ; HANDLE hUser ; wchar_t * username = L "" User "" ; wchar_t * domain = L "" Domain "" ; PW [ 0 ] = L'",1
"void bad ( ) { if ( 5 == 5 ) { { wchar_t * PassW = ( wchar_t * ) ALLOCA ( 100*sizeof ( wchar_t ) ) ; size_t PassWLen = 0 ; HANDLE hUser ; wchar_t * username = L "" User "" ; wchar_t * domain = L "" Domain "" ; PassW [ 0 ] = L'",1
"void bad ( ) { if ( 5 == 5 ) { { wchar_t * PassWord01 = ( wchar_t * ) ALLOCA ( 100*sizeof ( wchar_t ) ) ; size_t PassWord01Len = 0 ; HANDLE hUser ; wchar_t * username = L "" User "" ; wchar_t * domain = L "" Domain "" ; PassWord01 [ 0 ] = L'",1
"void bad ( ) { if ( 5 == 5 ) { { wchar_t * password = ( wchar_t * ) ALLOCA ( 100*sizeof ( wchar_t ) ) ; size_t passwordLen = 0 ; HANDLE hUser ; wchar_t * username = L "" User "" ; wchar_t * domain = L "" Domain "" ; password [ 0 ] = L'",1
"void bad ( ) { if ( 5 == 5 ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; wcscpy ( data , L "" abcdefghijklmnopqrstuvwxyz "" ) ; memcpy ( data + 6 , data + 4 , 10*sizeof ( wchar_t ) ) ; print Line ( data ) ; } } } ",1
"void bad ( ) { if ( 78 == 78 ) { { char dest [ DEST_SIZE ] ; sprintf ( dest , "" %s %s "" , SOURCE_STRING ) ; print Line ( dest ) ; } } } ",1
"void bad ( ) { if ( GLOBAL_CONST_FALSE ) { print Line ( "" Never print ds "" ) ; } } ",1
"void bad ( ) { if ( GLOBAL_CONST_FIVE != 5 ) { print Line ( "" Never print ds "" ) ; } } ",1
"void bad ( ) { if ( GLOBAL_CONST_FIVE == 5 ) { print Line ( "" Always print Five "" ) ; } } ",1
"void bad ( ) { if ( GLOBAL_CONST_FIVE == 5 ) { print Line ( "" Always print s "" ) ; } } ",1
"void bad ( ) { if ( GLOBAL_CONST_FIVE == 5 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; strcpy ( data , "" abcdefghijklmnopqrstuvwxyz "" ) ; memcpy ( data + 6 , data + 4 , 10*sizeof ( char ) ) ; print Line ( data ) ; } } } ",1
"void bad ( ) { if ( GLOBAL_CONST_FIVE == 5 ) { { char dest [ DEST_SIZE ] ; sprintf ( dest , "" %s %s "" , SOURCE_STRING ) ; print Line ( dest ) ; } } } ",1
